utc_timestamp,Actual_Load,Predicted_Load_All_Features,Predicted_Load_Load_Only
2019-08-14 14:00:00+00:00,7111.0,7394.961019648651,7399.37072650837
2019-08-14 15:00:00+00:00,7179.0,7157.076129216278,7269.0531801515235
2019-08-14 16:00:00+00:00,7190.0,7130.928688730569,7298.963504686431
2019-08-14 17:00:00+00:00,6877.000000000001,7020.62985058571,7205.240393286421
2019-08-14 18:00:00+00:00,6760.999999999999,6704.218334375146,6915.532823486336
2019-08-14 19:00:00+00:00,6438.000000000001,6609.804902893187,6718.848934456313
2019-08-14 20:00:00+00:00,6088.000000000001,6264.669966576012,6370.195874344274
2019-08-14 21:00:00+00:00,5602.0,5889.709817103998,5972.378406431555
2019-08-14 22:00:00+00:00,5298.0,5496.972872254486,5531.522704054159
2019-08-14 23:00:00+00:00,4958.0,5271.8061117042125,5227.623966745236
2019-08-15 00:00:00+00:00,4852.0,4759.186608722249,4944.0279607607645
2019-08-15 01:00:00+00:00,4728.0,4710.610649030002,4831.221606625423
2019-08-15 02:00:00+00:00,4667.0,4707.322289132948,4772.0143736941
2019-08-15 03:00:00+00:00,4774.0,4837.017144135326,4863.809973994587
2019-08-15 04:00:00+00:00,4876.0,5173.11755906931,5172.708592674725
2019-08-15 05:00:00+00:00,5325.000000000001,5418.03394262642,5489.829588964624
2019-08-15 06:00:00+00:00,5603.0,5799.550725570516,5933.800590445718
2019-08-15 07:00:00+00:00,5793.0,6018.080374170896,6171.616347120783
2019-08-15 08:00:00+00:00,5900.000000000001,6147.850447577742,6320.5166062209355
2019-08-15 09:00:00+00:00,5999.000000000002,6199.088398026768,6403.572135377262
2019-08-15 10:00:00+00:00,5833.0,6191.989129410938,6423.655529454918
2019-08-15 11:00:00+00:00,5660.0,6007.470884644331,6289.726349329924
2019-08-15 12:00:00+00:00,5623.999999999999,5810.119144544417,6139.079950280368
2019-08-15 13:00:00+00:00,5676.0,5708.271047589672,6096.992676824399
2019-08-15 14:00:00+00:00,5767.000000000002,5680.405693176983,6111.212460866924
2019-08-15 15:00:00+00:00,5949.000000000001,5738.916785968497,6189.320153480417
2019-08-15 16:00:00+00:00,6040.000000000002,5838.4110084030035,6310.897916278643
2019-08-15 17:00:00+00:00,5931.000000000002,5810.682635750141,6287.339641266415
2019-08-15 18:00:00+00:00,5987.000000000001,5731.206564732099,6162.98872422764
2019-08-15 19:00:00+00:00,5784.0,5717.02331872538,6126.5262358556665
2019-08-15 20:00:00+00:00,5608.999999999999,5492.7670025627185,5887.801671841826
2019-08-15 21:00:00+00:00,5224.000000000001,5262.152198525555,5622.885948314229
2019-08-15 22:00:00+00:00,5013.0,4884.797040745179,5245.284422753038
2019-08-15 23:00:00+00:00,4818.0,4726.148445790518,5000.0849400991865
2019-08-16 00:00:00+00:00,4730.0,4912.854807912489,4827.09534557802
2019-08-16 01:00:00+00:00,4606.0,4884.02672989596,4729.431389965752
2019-08-16 02:00:00+00:00,4682.0,4855.9600277207555,4649.33750509957
2019-08-16 03:00:00+00:00,5136.0,5060.225695900616,4813.987982456622
2019-08-16 04:00:00+00:00,5990.000000000001,5606.163701772137,5330.9915660624865
2019-08-16 05:00:00+00:00,6750.000000000002,6470.815057455028,6155.649792461955
2019-08-16 06:00:00+00:00,7162.000000000002,7171.986189096085,6812.938006938275
2019-08-16 07:00:00+00:00,7357.0,7496.532334726439,7147.268785866537
2019-08-16 08:00:00+00:00,7420.0,7624.647340332042,7308.9423715082885
2019-08-16 09:00:00+00:00,7422.0,7644.799190747094,7377.517507848549
2019-08-16 10:00:00+00:00,7185.0,7542.346767590991,7315.724591186846
2019-08-16 11:00:00+00:00,7017.000000000001,7259.381374533664,7089.594643339046
2019-08-16 12:00:00+00:00,6844.0,7039.988166926673,6948.131130835879
2019-08-16 13:00:00+00:00,6757.000000000001,6855.50844985937,6813.050589777677
2019-08-16 14:00:00+00:00,6702.0,6736.8434200832835,6765.680115353454
2019-08-16 15:00:00+00:00,6772.0,6654.195063003891,6763.087694239148
2019-08-16 16:00:00+00:00,6824.0,6670.031515299869,6829.944251442396
2019-08-16 17:00:00+00:00,6594.000000000001,6613.646909607897,6788.05557393306
2019-08-16 18:00:00+00:00,6512.000000000001,6386.451479011142,6584.995546773757
2019-08-16 19:00:00+00:00,6188.0,6346.600161953257,6461.703707022876
2019-08-16 20:00:00+00:00,5943.0,6039.825705300648,6143.836272636833
2019-08-16 21:00:00+00:00,5544.0,5800.22814275371,5834.418459577533
2019-08-16 22:00:00+00:00,5272.0,5486.726806365135,5468.4166450719895
2019-08-16 23:00:00+00:00,4939.0,5257.0996974264435,5189.841835358462
2019-08-17 00:00:00+00:00,4807.0,4852.776400294982,4907.404546849082
2019-08-17 01:00:00+00:00,4597.0,4769.5935325960945,4759.473749815406
2019-08-17 02:00:00+00:00,4611.0,4681.48872193254,4609.626292159943
2019-08-17 03:00:00+00:00,4882.0,4837.246052421267,4693.673405035575
2019-08-17 04:00:00+00:00,5189.999999999999,5235.549876336577,5028.97181843318
2019-08-17 05:00:00+00:00,5723.0,5631.4388853594755,5432.094674289884
2019-08-17 06:00:00+00:00,6081.000000000002,6138.871198405332,5944.509419299889
2019-08-17 07:00:00+00:00,6361.000000000001,6426.772008960463,6276.466364419607
2019-08-17 08:00:00+00:00,6443.000000000001,6588.400659519657,6512.547421225908
2019-08-17 09:00:00+00:00,6517.999999999999,6621.345451332075,6596.997074496493
2019-08-17 10:00:00+00:00,6375.000000000001,6579.667260563648,6600.356331821991
2019-08-17 11:00:00+00:00,6187.000000000001,6374.966561251152,6450.852637200299
2019-08-17 12:00:00+00:00,6087.0,6151.659994940147,6289.993472969787
2019-08-17 13:00:00+00:00,6111.000000000002,6000.494911894393,6207.166259390515
2019-08-17 14:00:00+00:00,6162.000000000001,5967.7607497687195,6228.331241150526
2019-08-17 15:00:00+00:00,6310.000000000001,5985.6181238917525,6298.391662405979
2019-08-17 16:00:00+00:00,6337.000000000001,6057.65352670294,6398.371489719745
2019-08-17 17:00:00+00:00,6067.000000000001,6027.649791403551,6336.5260990326005
2019-08-17 18:00:00+00:00,6042.000000000001,5770.551683632976,6100.996956623445
2019-08-17 19:00:00+00:00,5764.000000000001,5708.499250046765,5999.150385498818
2019-08-17 20:00:00+00:00,5644.0,5466.680418308058,5739.184670673756
2019-08-17 21:00:00+00:00,5198.0,5328.652953739031,5528.520751027015
2019-08-17 22:00:00+00:00,4975.0,4981.8316048336155,5127.627047295237
2019-08-17 23:00:00+00:00,4644.0,4796.8586539825565,4880.908783045362
2019-08-18 00:00:00+00:00,4582.0,4558.531524252168,4612.490986640272
2019-08-18 01:00:00+00:00,4431.0,4535.744965531047,4526.202810462198
2019-08-18 02:00:00+00:00,4394.0,4472.641470497248,4408.635143737459
2019-08-18 03:00:00+00:00,4517.0,4537.760544984193,4423.319347402327
2019-08-18 04:00:00+00:00,4655.0,4765.188707416136,4569.615947331355
2019-08-18 05:00:00+00:00,5101.0,5033.561942625525,4811.375279867394
2019-08-18 06:00:00+00:00,5405.0,5381.895719800704,5235.431026406228
2019-08-18 07:00:00+00:00,5658.000000000001,5649.525888201435,5531.993487759377
2019-08-18 08:00:00+00:00,5785.000000000001,5846.466161261679,5754.081528643961
2019-08-18 09:00:00+00:00,5868.000000000002,5924.848394116321,5870.831432782505
2019-08-18 10:00:00+00:00,5656.0,5898.163001249718,5881.468670445803
2019-08-18 11:00:00+00:00,5563.999999999999,5644.702763685532,5677.921808431451
2019-08-18 12:00:00+00:00,5501.0,5464.387660064898,5558.3587608622465
2019-08-18 13:00:00+00:00,5510.0,5344.678631381521,5508.207270830865
2019-08-18 14:00:00+00:00,5608.0,5312.439785866066,5534.573081301855
2019-08-18 15:00:00+00:00,5879.000000000002,5391.810796006225,5670.030372824414
2019-08-18 16:00:00+00:00,6081.000000000002,5604.672476534458,5914.756451954483
2019-08-18 17:00:00+00:00,6028.000000000001,5738.374210365846,6047.532498960704
2019-08-18 18:00:00+00:00,6174.000000000002,5704.314693891973,6017.413760824665
2019-08-18 19:00:00+00:00,6031.000000000001,5851.728265375358,6076.763235228116
2019-08-18 20:00:00+00:00,5872.0,5753.295404330033,5947.173132082752
2019-08-18 21:00:00+00:00,5462.0,5560.697672879775,5723.049852888235
2019-08-18 22:00:00+00:00,5274.0,5219.166701190083,5349.833854586465
2019-08-18 23:00:00+00:00,5047.0,5049.14012559918,5128.277570492229
2019-08-19 00:00:00+00:00,4994.0,5053.681294745451,4931.178101707235
2019-08-19 01:00:00+00:00,4863.0,5044.85024463053,4862.642058820637
2019-08-19 02:00:00+00:00,4999.0,5052.597338500353,4789.451480259142
2019-08-19 03:00:00+00:00,5629.0,5288.979451843291,5012.659962588544
2019-08-19 04:00:00+00:00,6657.000000000002,5958.914799942358,5669.682572111464
2019-08-19 05:00:00+00:00,7585.000000000002,6961.866057841736,6634.723368313617
2019-08-19 06:00:00+00:00,8112.000000000002,7796.171778022936,7440.368369551308
2019-08-19 07:00:00+00:00,8267.000000000002,8270.91834263586,7893.280388721854
2019-08-19 08:00:00+00:00,8319.000000000002,8415.71205424327,8048.30272803398
2019-08-19 09:00:00+00:00,8453.000000000002,8413.271141275742,8119.048602331411
2019-08-19 10:00:00+00:00,8288.0,8395.712133227133,8176.26949397557
2019-08-19 11:00:00+00:00,8246.0,8183.87311119309,8042.6679431272
2019-08-19 12:00:00+00:00,8190.000000000001,8060.984806106805,7995.549172276485
2019-08-19 13:00:00+00:00,8171.000000000001,7939.981146534479,7939.0251700718145
2019-08-19 14:00:00+00:00,8090.000000000002,7879.4378071972405,7914.677320471233
2019-08-19 15:00:00+00:00,8054.000000000001,7759.930510742473,7873.6062727623
2019-08-19 16:00:00+00:00,8050.0,7747.161422267553,7857.756475979462
2019-08-19 17:00:00+00:00,7749.000000000002,7593.921534565545,7773.900104224997
2019-08-19 18:00:00+00:00,7580.0,7290.13603791553,7496.300206951468
2019-08-19 19:00:00+00:00,7028.000000000001,7120.674791124277,7269.656428353157
2019-08-19 20:00:00+00:00,6602.000000000001,6665.454255636343,6788.797769900603
2019-08-19 21:00:00+00:00,6077.000000000001,6245.119235133534,6348.40978974665
2019-08-19 22:00:00+00:00,5793.0,5832.420509473767,5915.445823974593
2019-08-19 23:00:00+00:00,5498.0,5574.367758526628,5613.290320186928
2019-08-20 00:00:00+00:00,5382.0,5380.796541288542,5357.709339737569
2019-08-20 01:00:00+00:00,5277.0,5309.4922567232725,5238.982312665685
2019-08-20 02:00:00+00:00,5365.0,5321.2749094400615,5188.492899915881
2019-08-20 03:00:00+00:00,5958.000000000002,5592.329602689596,5401.757801245712
2019-08-20 04:00:00+00:00,6902.000000000001,6313.056972910993,6084.776045568089
2019-08-20 05:00:00+00:00,7815.0,7275.589263160335,7019.0950690274485
2019-08-20 06:00:00+00:00,8213.000000000002,8047.397436570486,7829.798616983803
2019-08-20 07:00:00+00:00,8325.000000000002,8379.098313691227,8168.540177591997
2019-08-20 08:00:00+00:00,8374.000000000002,8454.52837444873,8290.528467203547
2019-08-20 09:00:00+00:00,8517.0,8484.365904594366,8362.457276448553
2019-08-20 10:00:00+00:00,8327.000000000002,8520.609223856482,8414.43177507039
2019-08-20 11:00:00+00:00,8307.0,8321.589391259506,8258.373064140498
2019-08-20 12:00:00+00:00,8290.0,8245.635522600154,8204.545377257993
2019-08-20 13:00:00+00:00,8248.000000000002,8142.576965452577,8176.862452440312
2019-08-20 14:00:00+00:00,8216.0,8008.503030767643,8115.91804589646
2019-08-20 15:00:00+00:00,8242.0,7917.642040478509,8082.889857590599
2019-08-20 16:00:00+00:00,8161.000000000002,7881.383958090109,8097.741918864472
2019-08-20 17:00:00+00:00,7866.000000000001,7724.397139555327,7941.784746774992
2019-08-20 18:00:00+00:00,7624.0,7512.783386060911,7669.378122836996
2019-08-20 19:00:00+00:00,7133.0,7226.302009939302,7368.569732059597
2019-08-20 20:00:00+00:00,6786.0,6740.438134318396,6904.799439959662
2019-08-20 21:00:00+00:00,6238.0,6394.977652258504,6521.074546443276
2019-08-20 22:00:00+00:00,5954.0,5934.858037745921,6040.733511772018
2019-08-20 23:00:00+00:00,5674.0,5631.99372492763,5735.759451991196
2019-08-21 00:00:00+00:00,5568.000000000001,5469.861964860486,5493.163885560203
2019-08-21 01:00:00+00:00,5462.999999999999,5485.506356871935,5380.156373407638
2019-08-21 02:00:00+00:00,5537.0,5490.696240181108,5333.962954732929
2019-08-21 03:00:00+00:00,6011.0,5745.087795088225,5532.703255855405
2019-08-21 04:00:00+00:00,6937.000000000001,6388.293142045402,6134.151015226395
2019-08-21 05:00:00+00:00,7835.000000000001,7363.412532562883,7063.633718490572
2019-08-21 06:00:00+00:00,8247.0,8183.573532684707,7829.566322443959
2019-08-21 07:00:00+00:00,8396.000000000002,8529.539169737254,8139.85804089511
2019-08-21 08:00:00+00:00,8467.000000000002,8652.734926132014,8249.573281601111
2019-08-21 09:00:00+00:00,8613.0,8703.228127617534,8322.028898038241
2019-08-21 10:00:00+00:00,8396.000000000002,8705.789322614684,8380.68961752319
2019-08-21 11:00:00+00:00,8312.0,8452.751994617043,8206.252277343958
2019-08-21 12:00:00+00:00,8133.999999999999,8332.109250574898,8129.839286702044
2019-08-21 13:00:00+00:00,8035.000000000001,8120.548481810502,7984.574981524739
2019-08-21 14:00:00+00:00,7931.000000000001,7949.563101452934,7875.043363469751
2019-08-21 15:00:00+00:00,7901.000000000001,7825.332322219755,7814.058188907069
2019-08-21 16:00:00+00:00,7897.0,7731.478624317156,7787.993309130019
2019-08-21 17:00:00+00:00,7517.000000000002,7606.743434188192,7700.2306648986105
2019-08-21 18:00:00+00:00,7449.0,7253.365188653713,7379.243515421454
2019-08-21 19:00:00+00:00,6942.0,7104.580133607952,7227.538613024315
2019-08-21 20:00:00+00:00,6583.000000000001,6623.40529423829,6758.570072042094
2019-08-21 21:00:00+00:00,6090.0,6243.247006410139,6356.057942269912
2019-08-21 22:00:00+00:00,5842.0,5829.731105415323,5911.343850860855
2019-08-21 23:00:00+00:00,5512.000000000001,5608.530581609445,5639.929269531611
2019-08-22 00:00:00+00:00,5395.0,5382.6194820671635,5368.0611434359325
2019-08-22 01:00:00+00:00,5258.0,5311.153976829554,5249.31409052741
2019-08-22 02:00:00+00:00,5342.0,5268.161104318,5142.01409046058
2019-08-22 03:00:00+00:00,5891.0,5454.694517364483,5261.1087139949595
2019-08-22 04:00:00+00:00,6834.000000000001,6055.450757539943,5755.514342677782
2019-08-22 05:00:00+00:00,7717.0,6966.533326283631,6606.673166682035
2019-08-22 06:00:00+00:00,8091.0,7669.279583284608,7342.69682489962
2019-08-22 07:00:00+00:00,8219.0,7979.8334383127785,7666.890492993883
2019-08-22 08:00:00+00:00,8245.000000000002,8067.011604860823,7787.714362802643
2019-08-22 09:00:00+00:00,8344.000000000002,8080.049405670904,7837.631668733127
2019-08-22 10:00:00+00:00,8131.000000000002,8068.888721475645,7860.831296140917
2019-08-22 11:00:00+00:00,8119.000000000001,7839.165182597431,7663.310444333646
2019-08-22 12:00:00+00:00,8041.000000000002,7775.134981931528,7633.7616787199595
2019-08-22 13:00:00+00:00,7989.000000000002,7676.423917524268,7579.229794160137
2019-08-22 14:00:00+00:00,7876.000000000001,7557.149798136016,7551.214207006818
2019-08-22 15:00:00+00:00,7871.999999999999,7441.900393914727,7502.097460584568
2019-08-22 16:00:00+00:00,7839.000000000002,7461.119845879939,7516.981692426279
2019-08-22 17:00:00+00:00,7606.000000000001,7359.229745513507,7442.107095977646
2019-08-22 18:00:00+00:00,7508.000000000001,7147.533820028929,7276.76763541932
2019-08-22 19:00:00+00:00,7043.0,7053.022357794262,7125.724609155059
2019-08-22 20:00:00+00:00,6700.999999999999,6639.041210612346,6721.634642625142
2019-08-22 21:00:00+00:00,6190.000000000001,6273.6237362024285,6355.966871419478
2019-08-22 22:00:00+00:00,5872.0,5855.058178957684,5919.312665240122
2019-08-22 23:00:00+00:00,5476.0,5595.258849977552,5621.532141362897
2019-08-23 00:00:00+00:00,5333.0,5314.48345951254,5303.895176823482
2019-08-23 01:00:00+00:00,5204.0,5243.4238133004865,5163.609399262847
2019-08-23 02:00:00+00:00,5323.0,5225.990731775808,5090.269134526118
2019-08-23 03:00:00+00:00,5890.000000000002,5503.791541088554,5309.967013956055
2019-08-23 04:00:00+00:00,6871.0,6211.357077606334,5968.762054532908
2019-08-23 05:00:00+00:00,7784.000000000001,7197.923993809021,6908.712311795274
2019-08-23 06:00:00+00:00,8195.0,7979.133398764388,7690.631810315328
2019-08-23 07:00:00+00:00,8376.000000000002,8330.780191168544,8041.4645059345385
2019-08-23 08:00:00+00:00,8424.0,8413.673393037547,8189.1138404475905
2019-08-23 09:00:00+00:00,8495.0,8416.390338484265,8232.354995150798
2019-08-23 10:00:00+00:00,8193.0,8383.580083755583,8221.16934422398
2019-08-23 11:00:00+00:00,7945.000000000001,8107.325808721934,7964.707318936401
2019-08-23 12:00:00+00:00,7827.000000000001,7852.983282567304,7741.915212266827
2019-08-23 13:00:00+00:00,7767.000000000001,7622.889083083418,7633.8289500195415
2019-08-23 14:00:00+00:00,7750.0,7524.181730759696,7570.133346251591
2019-08-23 15:00:00+00:00,7819.000000000001,7544.903635967727,7571.26199275247
2019-08-23 16:00:00+00:00,7720.0,7532.975296498195,7629.849819694232
2019-08-23 17:00:00+00:00,7385.000000000001,7371.78706092799,7493.49528240683
2019-08-23 18:00:00+00:00,7238.000000000001,7105.134880016817,7223.333841553883
2019-08-23 19:00:00+00:00,6770.0,6887.926577619315,7015.300737372218
2019-08-23 20:00:00+00:00,6452.000000000001,6465.576539333728,6596.304769152879
2019-08-23 21:00:00+00:00,5987.000000000001,6138.555342987584,6244.085440911668
2019-08-23 22:00:00+00:00,5700.0,5743.676609152472,5823.74761521941
2019-08-23 23:00:00+00:00,5335.0,5484.736461197598,5516.225335896083
2019-08-24 00:00:00+00:00,5209.000000000001,5079.95196915242,5210.628844424212
